5,13.11,88.45,1130000.00,51.31,912087.31,2042138.62
5,13.93,93.72,1130000.00,51.31,860830.80,1990882.11
5,13.93,93.72,1130000.00,51.31,860830.80,1990882.11
5,13.93,93.72,1130000.00,51.31,860830.80,1990882.11
5,13.93,93.72,1130000.00,51.31,860830.80,1990882.11
5,13.11,88.45,1130000.00,51.31,912087.31,2042138.62
5,13.93,93.72,1130000.00,51.31,860830.80,1990882.11
5,13.11,88.45,1130000.00,51.31,912087.31,2042138.62
5,13.11,88.45,1130000.00,51.31,912087.31,2042138.62
5,13.93,93.72,1130000.00,51.31,860830.80,1990882.11
