0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
0,0,0,11286000.00,6924.95,0.00,11292924.96
